Using data for  U0
Training MAE:   406.8689024658203
Testing loss:   166889.8336
Testing MSE:    166889.8336
Testing MAE:    406.5647056640625

Epoch  4
Training loss:  166135.1182875
Training MSE:   166135.1182875
Training MAE:   405.6217789794922
Testing loss:   165877.581775
Testing MSE:    165877.581775
Testing MAE:    405.3179103027344

Epoch  5
Training loss:  165125.27
Training MSE:   165125.27
Training MAE:   404.3748545410156
Testing loss:   164868.6122
Testing MSE:    164868.6122
Testing MAE:    404.07132817382814

Epoch  6
Training loss:  164118.4863125
Training MSE:   164118.4863125
Training MAE:   403.1284730712891
Testing loss:   163862.45455
Testing MSE:    163862.45455
Testing MAE:    402.82438110351563

Epoch  7
Training loss:  163114.7568625
Training MSE:   163114.7568625
Training MAE:   401.88152939453124
Testing loss:   162859.504525
Testing MSE:    162859.504525
Testing MAE:    401.57755493164063

Epoch  8
Training loss:  162114.2364625
Training MSE:   162114.2364625
Training MAE:   400.63470627441404
Testing loss:   161859.787075
Testing MSE:    161859.787075
Testing MAE:    400.330878125

Epoch  9
Training loss:  161116.8576125
Training MSE:   161116.8576125
Training MAE:   399.38805183105467
Testing loss:   160863.1773
Testing MSE:    160863.1773
Testing MAE:    399.08420737304687

Training loss:  160618.797
Training MSE:   160618.797
Training MAE:   398.76415888671875

Testing loss:  160863.1773
Testing MSE:   160863.1773
Testing MAE:   399.08420737304687

Number of layers:  3
Number of units in layer [1,2,3]:  [15, 5, 25]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  9469.244400575257
Training MSE:   9469.244400575257
Training MAE:   32.64266640357971
Testing loss:   8.928523989105225
Testing MSE:    8.928523989105225
Testing MAE:    2.3112884078979494

Epoch  1
Training loss:  2.1793576383709907
Training MSE:   2.1793576383709907
Training MAE:   1.0535838176727295
Testing loss:   0.5197576043128967
Testing MSE:    0.5197576043128967
Testing MAE:    0.5585324035644531

Epoch  2
Training loss:  0.3071057024896145
Training MSE:   0.3071057024896145
Training MAE:   0.40416686935424806
Testing loss:   0.14608974047899245
Testing MSE:    0.14608974047899245
Testing MAE:    0.2792654327392578

Epoch  3
Training loss:  0.11990671564638615
Training MSE:   0.11990671564638615
Training MAE:   0.2355758632659912
Testing loss:   0.08315410529971123
Testing MSE:    0.08315410529971123
Testing MAE:    0.19579283294677735

Epoch  4
Training loss:  0.09175179306417704
Training MSE:   0.09175179306417704
Training MAE:   0.20940398330688476
Testing loss:   0.20083307032585143
Testing MSE:    0.20083307032585143
Testing MAE:    0.3880444793701172

Epoch  5
Training loss:  0.0872321448341012
Training MSE:   0.0872321448341012
Training MAE:   0.2113513401031494
Testing loss:   0.06633616650700569
Testing MSE:    0.06633616650700569
Testing MAE:    0.18802820892333985

Epoch  6
Training loss:  0.09543122856914997
Training MSE:   0.09543122856914997
Training MAE:   0.2296647933959961
Testing loss:   0.05654763256311417
Testing MSE:    0.05654763256311417
Testing MAE:    0.16707116241455078

Epoch  7
Training loss:  0.10820126834362745
Training MSE:   0.10820126834362745
Training MAE:   0.24915941848754883
Testing loss:   0.11672948271036149
Testing MSE:    0.11672948271036149
Testing MAE:    0.2738618911743164

Epoch  8
Training loss:  0.1170818674467504
Training MSE:   0.1170818674467504
Training MAE:   0.261654439163208
Testing loss:   0.052263614946603774
Testing MSE:    0.052263614946603774
Testing MAE:    0.1598502914428711

Epoch  9
Training loss:  0.10964943299889565
Training MSE:   0.10964943299889565
Training MAE:   0.252446467590332
Testing loss:   0.05377892439961433
Testing MSE:    0.05377892439961433
Testing MAE:    0.1648341567993164

Training loss:  0.056022767052054404
Training MSE:   0.056022767052054404
Training MAE:   0.16520565795898437

Testing loss:  0.05377892439961433
Testing MSE:   0.05377892439961433
Testing MAE:   0.1648341567993164

Number of layers:  3
Number of units in layer [1,2,3]:  [15, 5, 20]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  8118.122014112472
Training MSE:   8118.122014112472
Training MAE:   28.198105192947388
Testing loss:   6.86280804977417
Testing MSE:    6.86280804977417
Testing MAE:    2.059379098510742

Epoch  1
Training loss:  1.2906639097094537
Training MSE:   1.2906639097094537
Training MAE:   0.7572713302612305
Testing loss:   0.23358691303730011
Testing MSE:    0.23358691303730011
Testing MAE:    0.37076763763427734

Epoch  2
Training loss:  0.1499133377686143
Training MSE:   0.1499133377686143
Training MAE:   0.2571195873260498
Testing loss:   0.12111985902786254
Testing MSE:    0.12111985902786254
Testing MAE:    0.24845214385986328

Epoch  3
Training loss:  0.10179020745009183
Training MSE:   0.10179020745009183
Training MAE:   0.20907310943603516
Testing loss:   0.0748915562748909
Testing MSE:    0.0748915562748909
Testing MAE:    0.1810319839477539

Epoch  4
Training loss:  0.08269229191318155
Training MSE:   0.08269229191318155
Training MAE:   0.19651857376098633
Testing loss:   0.06168438793420792
Testing MSE:    0.06168438793420792
Testing MAE:    0.16567799682617187

Epoch  5
Training loss:  0.07361733909249306
Training MSE:   0.07361733909249306
Training MAE:   0.19248250770568848
Testing loss:   0.15052995491027832
Testing MSE:    0.15052995491027832
Testing MAE:    0.33430237884521485

Epoch  6
Training loss:  0.07522048950791359
Training MSE:   0.07522048950791359
Training MAE:   0.20073491134643554
Testing loss:   0.049788542681932446
Testing MSE:    0.049788542681932446
Testing MAE:    0.15197977600097656

Epoch  7
Training loss:  0.09125848373174668
Training MSE:   0.09125848373174668
Training MAE:   0.22831928443908692
Testing loss:   0.08727172820568085
Testing MSE:    0.08727172820568085
Testing MAE:    0.24032451324462892

Epoch  8
Training loss:  0.1120526613175869
Training MSE:   0.1120526613175869
Training MAE:   0.25719054222106935
Testing loss:   0.04223810421824455
Testing MSE:    0.04223810421824455
Testing MAE:    0.14327538604736328

Epoch  9
Training loss:  0.10868666482195258
Training MSE:   0.10868666482195258
Training MAE:   0.25534004859924314
Testing loss:   0.060909155052900316
Testing MSE:    0.060909155052900316
Testing MAE:    0.19320254669189454

Training loss:  0.06084437336325645
Training MSE:   0.06084437336325645
Training MAE:   0.19294932746887208

Testing loss:  0.060909155052900316
Testing MSE:   0.060909155052900316
Testing MAE:   0.19320254669189454

Number of layers:  3
Number of units in layer [1,2,3]:  [15, 5, 15]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  13567.606336972045
Training MSE:   13567.606336972045
Training MAE:   42.42078446006775
Testing loss:   20.728036112976074
Testing MSE:    20.728036112976074
Testing MAE:    3.585297506713867

Epoch  1
Training loss:  15.333756033325196
Training MSE:   15.333756033325196
Training MAE:   3.0952790603637697
Testing loss:   10.664125016784668
Testing MSE:    10.664125016784668
Testing MAE:    2.575275004577637

Epoch  2
Training loss:  5.602951175022125
Training MSE:   5.602951175022125
Training MAE:   1.8422231758117675
Testing loss:   3.293054086494446
Testing MSE:    3.293054086494446
Testing MAE:    1.408168034362793

Epoch  3
Training loss:  2.0464914345979692
Training MSE:   2.0464914345979692
Training MAE:   1.1121065608978271
Testing loss:   1.128372523546219
Testing MSE:    1.128372523546219
Testing MAE:    0.8369515991210937

Epoch  4
Training loss:  0.659334019458294
Training MSE:   0.659334019458294
Training MAE:   0.623491837310791
Testing loss:   0.30973387928009033
Testing MSE:    0.30973387928009033
Testing MAE:    0.4292331115722656

Epoch  5
Training loss:  0.1872674045741558
Training MSE:   0.1872674045741558
Training MAE:   0.31037798347473144
Testing loss:   0.09782046349048615
Testing MSE:    0.09782046349048615
Testing MAE:    0.20593428039550782

Epoch  6
Training loss:  0.08998732412308455
Training MSE:   0.08998732412308455
Training MAE:   0.20112702026367188
Testing loss:   0.08722953385114669
Testing MSE:    0.08722953385114669
Testing MAE:    0.21062955932617186

Epoch  7
Training loss:  0.0816367660626769
Training MSE:   0.0816367660626769
Training MAE:   0.20273930892944336
Testing loss:   0.05287148950099945
Testing MSE:    0.05287148950099945
Testing MAE:    0.1568567352294922

Epoch  8
Training loss:  0.08281839894726872
Training MSE:   0.08281839894726872
Training MAE:   0.21092779083251953
Testing loss:   0.04751803646087646
Testing MSE:    0.04751803646087646
Testing MAE:    0.14992917938232422

Epoch  9
Training loss:  0.09221549177542329
Training MSE:   0.09221549177542329
Training MAE:   0.22979483146667481
Testing loss:   0.0438094933539629
Testing MSE:    0.0438094933539629
Testing MAE:    0.14300572204589843

Training loss:  0.04451688200309872
Training MSE:   0.04451688200309872
Training MAE:   0.14245706672668457

Testing loss:  0.0438094933539629
Testing MSE:   0.0438094933539629
Testing MAE:   0.14300572204589843

Number of layers:  3
Number of units in layer [1,2,3]:  [15, 5, 10]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  12397.01406642952
Training MSE:   12397.01406642952
Training MAE:   40.957031206512454
Testing loss:   19.073310583496095
Testing MSE:    19.073310583496095
Testing MAE:    3.3233054580688477

Epoch  1
Training loss:  15.266996497344971
Training MSE:   15.266996497344971
Training MAE:   2.9743620662689207
Testing loss:   11.82604729232788
Testing MSE:    11.82604729232788
Testing MAE:    2.5984075393676758

Epoch  2
Training loss:  8.15883762845993
Training MSE:   8.15883762845993
Training MAE:   2.146378484725952
Testing loss:   5.187606668090821
Testing MSE:    5.187606668090821
Testing MAE:    1.705909797668457

Epoch  3
Training loss:  3.1865913235664367
Training MSE:   3.1865913235664367
Training MAE:   1.3104466106414794
Testing loss:   1.6765347383499145
Testing MSE:    1.6765347383499145
Testing MAE:    0.9482449844360351

Epoch  4
Training loss:  0.9985484513282776
Training MSE:   0.9985484513282776
Training MAE:   0.7273347644805909
Testing loss:   0.49790387821197507
Testing MSE:    0.49790387821197507
Testing MAE:    0.5184180648803711

Epoch  5
Training loss:  0.3282754914164543
Training MSE:   0.3282754914164543
Training MAE:   0.41341633796691896
Testing loss:   0.18780651819705962
Testing MSE:    0.18780651819705962
Testing MAE:    0.30478638763427734

Epoch  6
Training loss:  0.1543535665050149
Training MSE:   0.1543535665050149
Training MAE:   0.2719874771118164
Testing loss:   0.13127041885852814
Testing MSE:    0.13127041885852814
Testing MAE:    0.27246314086914064

Epoch  7
Training loss:  0.10959731060713529
Training MSE:   0.10959731060713529
Training MAE:   0.22900059318542482
Testing loss:   0.07274072785973548
Testing MSE:    0.07274072785973548
Testing MAE:    0.17709015350341797

Epoch  8
Training loss:  0.10998463492691517
Training MSE:   0.10998463492691517
Training MAE:   0.2412582374572754
Testing loss:   0.06342370011210442
Testing MSE:    0.06342370011210442
Testing MAE:    0.1721925537109375

Epoch  9
Training loss:  0.0985640368975699
Training MSE:   0.0985640368975699
Training MAE:   0.23015469284057616
Testing loss:   0.0655397320151329
Testing MSE:    0.0655397320151329
Testing MAE:    0.18724582061767578

Training loss:  0.0662982703357935
Training MSE:   0.0662982703357935
Training MAE:   0.18648458290100098

Testing loss:  0.0655397320151329
Testing MSE:   0.0655397320151329
Testing MAE:   0.18724582061767578

Number of layers:  3
Number of units in layer [1,2,3]:  [15, 5, 5]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  23558.435050396536
Training MSE:   23558.435050396536
Training MAE:   70.32987390861511
Testing loss:   7.986617829895019
Testing MSE:    7.986617829895019
Testing MAE:    2.221086279296875

Epoch  1
Training loss:  2.109765208303928
Training MSE:   2.109765208303928
Training MAE:   1.006072081375122
Testing loss:   0.5372650416374206
Testing MSE:    0.5372650416374206
Testing MAE:    0.5365074951171875

Epoch  2
Training loss:  0.31928839827775957
Training MSE:   0.31928839827775957
Training MAE:   0.3759083827972412
Testing loss:   0.19275921094417572
Testing MSE:    0.19275921094417572
Testing MAE:    0.2893365234375

Epoch  3
Training loss:  0.1400099881976843
Training MSE:   0.1400099881976843
Training MAE:   0.22320764808654786
Testing loss:   0.10301818448901176
Testing MSE:    0.10301818448901176
Testing MAE:    0.18886327209472656

Epoch  4
Training loss:  0.09349056500196457
Training MSE:   0.09349056500196457
Training MAE:   0.18362780303955079
Testing loss:   0.07379188129901885
Testing MSE:    0.07379188129901885
Testing MAE:    0.16290943145751954

Epoch  5
Training loss:  0.07606965043023228
Training MSE:   0.07606965043023228
Training MAE:   0.17468001594543456
Testing loss:   0.07243686441779136
Testing MSE:    0.07243686441779136
Testing MAE:    0.18747825927734374

Epoch  6
Training loss:  0.06718029253929854
Training MSE:   0.06718029253929854
Training MAE:   0.17122204093933105
Testing loss:   0.0582289673268795
Testing MSE:    0.0582289673268795
Testing MAE:    0.16501507720947264

Epoch  7
Training loss:  0.06651498970687389
Training MSE:   0.06651498970687389
Training MAE:   0.1770700481414795
Testing loss:   0.05659236730933189
Testing MSE:    0.05659236730933189
Testing MAE:    0.1707639602661133

Epoch  8
Training loss:  0.07124371715337038
Training MSE:   0.07124371715337038
Training MAE:   0.19359971656799316
Testing loss:   0.11368205498456956
Testing MSE:    0.11368205498456956
Testing MAE:    0.27679911041259764

Epoch  9
Training loss:  0.06604160268232226
Training MSE:   0.06604160268232226
Training MAE:   0.19014182968139648
Testing loss:   0.05031062037944794
Testing MSE:    0.05031062037944794
Testing MAE:    0.167935107421875

Training loss:  0.049137390235066414
Training MSE:   0.049137390235066414
Training MAE:   0.16502812843322753

Testing loss:  0.05031062037944794
Testing MSE:   0.05031062037944794
Testing MAE:   0.167935107421875

Number of layers:  3
Number of units in layer [1,2,3]:  [10, 25, 25]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  10460.771121229172
Training MSE:   10460.771121229172
Training MAE:   35.7041110080719
Testing loss:   8.75662597579956
Testing MSE:    8.75662597579956
Testing MAE:    2.2702379760742186
